time,refact,number
2001,Change Return Type,91
2001,Remove Thrown Exception Type,25
2001,Merge Class,1
2001,Extract Interface,8
2001,Change Attribute Type,67
2001,Rename Parameter,155
2002,Merge Attribute,2
2002,Localize Parameter,2
2002,Move And Rename Method,26
2002,Remove Parameter Modifier,8
2002,Extract Subclass,1
2002,Collapse Hierarchy,1
2002,Pull Up Attribute,39
2002,Move Attribute,39
2002,Move Class,8
2002,Replace Attribute With Variable,5
2002,Move And Rename Class,47
2002,Extract Variable,49
2002,Inline Variable,11
2002,Rename Method,47
2002,Reorder Parameter,5
2002,Split Package,1
2002,Change Method Access Modifier,36
2002,Replace Variable With Attribute,42
2002,Extract And Move Method,10
2002,Add Parameter Modifier,9
2002,Push Down Attribute,2
2002,Merge Parameter,1
2002,Remove Method Modifier,6
2002,Encapsulate Attribute,18
2002,Change Variable Type,133
2002,Add Thrown Exception Type,66
2002,Parameterize Attribute,4
2002,Push Down Method,3
2002,Add Variable Modifier,4
2002,Add Parameter,58
2002,Rename Variable,86
2002,Inline Method,3
2002,Add Attribute Modifier,4
2002,Rename Attribute,20
2002,Extract Superclass,9
2002,Change Class Access Modifier,16
2002,Change Type Declaration Kind,1
2002,Move Package,2
2002,Remove Class Modifier,2
2002,Change Parameter Type,68
2002,Extract Attribute,9
2002,Rename Class,2
2002,Remove Variable Modifier,2
2002,Remove Parameter,41
2002,Merge Variable,2
2002,Change Thrown Exception Type,38
2002,Change Attribute Access Modifier,28
2002,Parameterize Variable,10
2002,Remove Attribute Modifier,3
2002,Add Class Modifier,4
2002,Split Class,1
2002,Move And Inline Method,5
2002,Move Method,143
2002,Add Method Modifier,7
2002,Extract Class,8
2002,Split Parameter,1
2002,Extract Method,45
2002,Pull Up Method,23
2002,Change Return Type,83
2002,Remove Thrown Exception Type,6
2002,Merge Class,10
2002,Change Attribute Type,137
2002,Rename Parameter,49
2003,Merge Attribute,1
2003,Localize Parameter,3
2003,Change Parameter Type,36
2003,Remove Class Modifier,3
2003,Pull Up Attribute,29
2003,Extract Attribute,4
2003,Rename Class,3
2003,Move Attribute,39
2003,Move And Rename Class,1
2003,Replace Attribute With Variable,3
2003,Move Class,7
2003,Remove Parameter,14
2003,Merge Variable,3
2003,Extract Variable,59
2003,Inline Variable,5
2003,Rename Method,20
2003,Change Attribute Access Modifier,33
2003,Change Method Access Modifier,12
2003,Parameterize Variable,8
2003,Replace Variable With Attribute,4
2003,Remove Attribute Modifier,1
2003,Extract And Move Method,9
2003,Add Class Modifier,5
2003,Move Method,17
2003,Add Method Modifier,10
2003,Extract Class,5
2003,Merge Parameter,4
2003,Encapsulate Attribute,5
2003,Remove Method Modifier,10
2003,Change Variable Type,57
2003,Extract Method,50
2003,Add Thrown Exception Type,3
2003,Parameterize Attribute,5
2003,Pull Up Method,33
2003,Add Variable Modifier,4
2003,Add Parameter,42
2003,Rename Variable,52
2003,Inline Method,3
2003,Change Return Type,22
2003,Rename Attribute,16
2003,Extract Superclass,8
2003,Change Class Access Modifier,15
2003,Extract Interface,1
2003,Change Attribute Type,21
2003,Rename Parameter,14
2004,Extract Subclass,1
2004,Change Parameter Type,16
2004,Pull Up Attribute,2
2004,Rename Class,2
2004,Extract Attribute,2
2004,Move Class,8
2004,Move And Rename Class,9
2004,Remove Parameter,9
2004,Extract Variable,29
2004,Inline Variable,6
2004,Rename Method,3
2004,Change Attribute Access Modifier,12
2004,Change Method Access Modifier,45
2004,Parameterize Variable,3
2004,Replace Variable With Attribute,1
2004,Remove Attribute Modifier,1
2004,Add Class Modifier,2
2004,Extract And Move Method,3
2004,Move And Inline Method,16
2004,Move Method,7
2004,Encapsulate Attribute,4
2004,Remove Method Modifier,9
2004,Move And Rename Attribute,4
2004,Change Variable Type,27
2004,Extract Method,22
2004,Parameterize Attribute,1
2004,Pull Up Method,6
2004,Push Down Method,4
2004,Add Variable Modifier,2
2004,Add Parameter,9
2004,Rename Variable,18
2004,Inline Method,2
2004,Change Return Type,6
2004,Extract Superclass,2
2004,Rename Attribute,2
2004,Change Class Access Modifier,2
2004,Change Attribute Type,8
2004,Rename Parameter,4
2005,Remove Parameter Modifier,9
2005,Extract Subclass,1
2005,Pull Up Attribute,17
2005,Move Attribute,6
2005,Move Class,2
2005,Move And Rename Class,2
2005,Replace Attribute With Variable,5
2005,Extract Variable,26
2005,Inline Variable,8
2005,Rename Method,18
2005,Reorder Parameter,1
2005,Change Method Access Modifier,40
2005,Replace Variable With Attribute,3
2005,Extract And Move Method,13
2005,Push Down Attribute,7
2005,Encapsulate Attribute,21
2005,Remove Method Modifier,6
2005,Change Variable Type,125
2005,Parameterize Attribute,1
2005,Push Down Method,12
2005,Add Variable Modifier,4
2005,Add Parameter,65
2005,Rename Variable,48
2005,Inline Method,8
2005,Add Attribute Modifier,1
2005,Extract Superclass,5
2005,Rename Attribute,10
2005,Change Class Access Modifier,8
2005,Change Type Declaration Kind,1
2005,Move Package,1
2005,Change Parameter Type,21
2005,Remove Class Modifier,4
2005,Rename Class,5
2005,Extract Attribute,17
2005,Remove Variable Modifier,4
2005,Remove Parameter,17
2005,Change Attribute Access Modifier,115
2005,Parameterize Variable,9
2005,Remove Attribute Modifier,2
2005,Add Class Modifier,7
2005,Move And Inline Method,6
2005,Move Method,9
2005,Add Method Modifier,4
2005,Split Parameter,2
2005,Extract Method,53
2005,Pull Up Method,21
2005,Change Return Type,25
2005,Remove Thrown Exception Type,4
2005,Change Attribute Type,21
2005,Rename Parameter,22
2006,Localize Parameter,1
2006,Move And Rename Method,5
2006,Pull Up Attribute,39
2006,Move Attribute,6
2006,Replace Attribute With Variable,2
2006,Move And Rename Class,1
2006,Move Class,34
2006,Extract Variable,55
2006,Inline Variable,12
2006,Rename Method,25
2006,Reorder Parameter,2
2006,Change Method Access Modifier,39
2006,Replace Variable With Attribute,7
2006,Extract And Move Method,13
2006,Add Parameter Modifier,15
2006,Push Down Attribute,4
2006,Merge Parameter,1
2006,Remove Method Modifier,6
2006,Encapsulate Attribute,9
2006,Move And Rename Attribute,2
2006,Change Variable Type,93
2006,Parameterize Attribute,1
2006,Push Down Method,2
2006,Add Parameter,72
2006,Rename Variable,27
2006,Add Attribute Modifier,54
2006,Merge Package,1
2006,Extract Superclass,7
2006,Rename Attribute,12
2006,Change Class Access Modifier,9
2006,Change Type Declaration Kind,1
2006,Change Parameter Type,32
2006,Remove Class Modifier,4
2006,Extract Attribute,6
2006,Rename Class,7
2006,Merge Variable,2
2006,Remove Parameter,22
2006,Change Attribute Access Modifier,46
2006,Parameterize Variable,2
2006,Remove Attribute Modifier,1307
2006,Add Class Modifier,7
2006,Move And Inline Method,7
2006,Move Method,9
2006,Add Method Modifier,7
2006,Extract Method,91
2006,Pull Up Method,15
2006,Change Return Type,35
2006,Merge Class,3
2006,Remove Thrown Exception Type,46
2006,Extract Interface,3
2006,Change Attribute Type,50
2006,Rename Parameter,18
2007,Move And Rename Method,1
2007,Remove Class Modifier,1
2007,Change Parameter Type,23
2007,Move Attribute,1
2007,Extract Attribute,3
2007,Move Class,4
2007,Replace Attribute With Variable,5
2007,Remove Parameter,3
2007,Extract Variable,53
2007,Inline Variable,53
2007,Rename Method,15
2007,Change Attribute Access Modifier,10
2007,Change Method Access Modifier,7
2007,Replace Variable With Attribute,2
2007,Parameterize Variable,3
2007,Remove Attribute Modifier,9
2007,Extract And Move Method,3
2007,Add Class Modifier,2
2007,Move Method,2
2007,Add Method Modifier,2
2007,Extract Class,1
2007,Encapsulate Attribute,3
2007,Remove Method Modifier,4
2007,Change Variable Type,63
2007,Extract Method,22
2007,Add Thrown Exception Type,2
2007,Parameterize Attribute,1
2007,Pull Up Method,1
2007,Add Parameter,27
2007,Rename Variable,95
2007,Inline Method,2
2007,Change Return Type,16
2007,Add Attribute Modifier,20
2007,Rename Attribute,3
2007,Change Attribute Type,33
2007,Rename Parameter,11
2008,Change Parameter Type,1
2008,Remove Class Modifier,2
2008,Move Source Folder,2
2008,Pull Up Attribute,2
2008,Rename Class,3
2008,Change Variable Type,4
2008,Extract Variable,5
2008,Extract Method,2
2008,Add Thrown Exception Type,1
2008,Rename Method,1
2008,Pull Up Method,6
2008,Add Parameter,1
2008,Change Method Access Modifier,2
2008,Add Attribute Modifier,1
2008,Change Attribute Type,1
2008,Extract And Move Method,1
2008,Rename Parameter,1
2009,Change Attribute Access Modifier,3
2009,Change Parameter Type,2
2009,Add Method Modifier,4
2009,Remove Parameter,1
2009,Parameterize Variable,1
2009,Extract Variable,1
2009,Change Attribute Type,5
2009,Extract Method,3
2010,Extract Variable,1
2011,Add Method Annotation,3
2011,Rename Variable,1
2011,Change Variable Type,1
2011,Extract Variable,3
2011,Inline Variable,1
2012,Remove Attribute Modifier,1
2012,Extract Variable,1
2014,Move Package,1
2014,Extract Subclass,1
2014,Change Parameter Type,19
2014,Extract Attribute,2
2014,Move Class,189
2014,Replace Attribute With Variable,1
2014,Extract Variable,2
2014,Rename Method,1
2014,Change Attribute Access Modifier,15
2014,Change Method Access Modifier,5
2014,Extract And Move Method,29
2014,Push Down Attribute,4
2014,Encapsulate Attribute,13
2014,Remove Method Modifier,4
2014,Change Variable Type,8
2014,Extract Method,3
2014,Add Thrown Exception Type,1
2014,Pull Up Method,37
2014,Push Down Method,3
2014,Rename Variable,3
2014,Change Return Type,10
2014,Merge Package,1
2014,Change Class Access Modifier,8
2014,Change Type Declaration Kind,1
2014,Change Attribute Type,2
2014,Rename Parameter,4
2015,Rename Package,1
2015,Move Source Folder,34
2015,Move Class,1
