time,refact,number
2014,Add Method Annotation,135
2014,Localize Parameter,45
2014,Move And Rename Method,21
2014,Remove Parameter Modifier,4
2014,Extract Subclass,6
2014,Move Source Folder,9
2014,Pull Up Attribute,58
2014,Move Attribute,36
2014,Move Class,222
2014,Move And Rename Class,18
2014,Replace Attribute With Variable,5
2014,Extract Variable,178
2014,Inline Variable,60
2014,Split Attribute,4
2014,Rename Method,166
2014,Reorder Parameter,17
2014,Change Method Access Modifier,103
2014,Replace Variable With Attribute,15
2014,Extract And Move Method,70
2014,Rename Package,5
2014,Add Parameter Modifier,25
2014,Push Down Attribute,4
2014,Remove Method Annotation,69
2014,Merge Parameter,11
2014,Remove Method Modifier,27
2014,Encapsulate Attribute,41
2014,Move And Rename Attribute,3
2014,Change Variable Type,496
2014,Add Thrown Exception Type,35
2014,Parameterize Attribute,3
2014,Push Down Method,102
2014,Add Variable Modifier,27
2014,Add Parameter,613
2014,Rename Variable,273
2014,Inline Method,22
2014,Add Attribute Modifier,39
2014,Add Attribute Annotation,8
2014,Rename Attribute,95
2014,Extract Superclass,20
2014,Change Class Access Modifier,6
2014,Change Type Declaration Kind,1
2014,Modify Method Annotation,11
2014,Move Package,3
2014,Add Parameter Annotation,4
2014,Remove Class Modifier,16
2014,Change Parameter Type,464
2014,Remove Variable Modifier,25
2014,Rename Class,141
2014,Extract Attribute,2
2014,Remove Parameter,161
2014,Change Thrown Exception Type,6
2014,Merge Variable,3
2014,Add Class Annotation,245
2014,Change Attribute Access Modifier,45
2014,Parameterize Variable,36
2014,Remove Attribute Modifier,14
2014,Modify Class Annotation,68
2014,Add Class Modifier,23
2014,Add Variable Annotation,19
2014,Move And Inline Method,39
2014,Move Method,119
2014,Add Method Modifier,48
2014,Extract Class,9
2014,Split Parameter,9
2014,Extract Method,166
2014,Pull Up Method,100
2014,Change Return Type,266
2014,Remove Attribute Annotation,3
2014,Remove Thrown Exception Type,20
2014,Change Attribute Type,123
2014,Remove Class Annotation,253
2014,Remove Variable Annotation,18
2014,Rename Parameter,222
2015,Add Method Annotation,109
2015,Merge Attribute,3
2015,Localize Parameter,7
2015,Move And Rename Method,17
2015,Remove Parameter Modifier,1
2015,Pull Up Attribute,47
2015,Move Attribute,15
2015,Move Class,11
2015,Replace Attribute With Variable,13
2015,Move And Rename Class,2
2015,Extract Variable,115
2015,Inline Variable,27
2015,Split Attribute,3
2015,Rename Method,69
2015,Reorder Parameter,1
2015,Change Method Access Modifier,68
2015,Remove Parameter Annotation,1
2015,Replace Variable With Attribute,7
2015,Extract And Move Method,51
2015,Rename Package,2
2015,Add Parameter Modifier,11
2015,Remove Method Annotation,46
2015,Merge Parameter,9
2015,Encapsulate Attribute,16
2015,Remove Method Modifier,11
2015,Move And Rename Attribute,1
2015,Change Variable Type,309
2015,Add Thrown Exception Type,21
2015,Parameterize Attribute,1
2015,Push Down Method,11
2015,Add Variable Modifier,14
2015,Add Parameter,439
2015,Rename Variable,118
2015,Inline Method,11
2015,Add Attribute Modifier,21
2015,Add Attribute Annotation,5
2015,Extract Superclass,19
2015,Rename Attribute,30
2015,Change Class Access Modifier,9
2015,Modify Method Annotation,8
2015,Add Parameter Annotation,3
2015,Change Parameter Type,177
2015,Remove Class Modifier,8
2015,Rename Class,14
2015,Extract Attribute,8
2015,Remove Variable Modifier,3
2015,Remove Parameter,68
2015,Change Thrown Exception Type,5
2015,Add Class Annotation,9
2015,Change Attribute Access Modifier,54
2015,Parameterize Variable,11
2015,Remove Attribute Modifier,37
2015,Modify Class Annotation,7
2015,Add Class Modifier,13
2015,Split Class,1
2015,Move And Inline Method,3
2015,Move Method,115
2015,Add Method Modifier,61
2015,Extract Class,9
2015,Split Parameter,2
2015,Extract Method,160
2015,Pull Up Method,91
2015,Inline Attribute,1
2015,Change Return Type,97
2015,Remove Thrown Exception Type,9
2015,Merge Class,1
2015,Extract Interface,3
2015,Change Attribute Type,42
2015,Remove Class Annotation,5
2015,Rename Parameter,92
2016,Add Method Annotation,97
2016,Localize Parameter,11
2016,Move And Rename Method,18
2016,Remove Parameter Modifier,3
2016,Extract Subclass,1
2016,Move Source Folder,2
2016,Pull Up Attribute,16
2016,Move Attribute,43
2016,Replace Attribute With Variable,54
2016,Move Class,6
2016,Extract Variable,231
2016,Inline Variable,37
2016,Rename Method,57
2016,Reorder Parameter,3
2016,Change Method Access Modifier,90
2016,Replace Variable With Attribute,4
2016,Extract And Move Method,36
2016,Add Parameter Modifier,70
2016,Push Down Attribute,7
2016,Remove Method Annotation,58
2016,Merge Parameter,3
2016,Encapsulate Attribute,32
2016,Remove Method Modifier,37
2016,Move And Rename Attribute,2
2016,Change Variable Type,95
2016,Split Variable,1
2016,Add Thrown Exception Type,34
2016,Parameterize Attribute,6
2016,Push Down Method,12
2016,Add Variable Modifier,19
2016,Add Parameter,381
2016,Inline Method,32
2016,Rename Variable,81
2016,Add Attribute Modifier,52
2016,Add Attribute Annotation,3
2016,Rename Attribute,43
2016,Extract Superclass,9
2016,Change Class Access Modifier,3
2016,Change Type Declaration Kind,1
2016,Modify Method Annotation,78
2016,Change Parameter Type,65
2016,Remove Class Modifier,5
2016,Rename Class,19
2016,Remove Variable Modifier,9
2016,Extract Attribute,3
2016,Remove Parameter,83
2016,Change Thrown Exception Type,7
2016,Merge Variable,2
2016,Add Class Annotation,27
2016,Change Attribute Access Modifier,60
2016,Parameterize Variable,34
2016,Remove Attribute Modifier,113
2016,Modify Class Annotation,11
2016,Add Class Modifier,5
2016,Move And Inline Method,4
2016,Move Method,55
2016,Add Method Modifier,32
2016,Extract Class,6
2016,Split Parameter,1
2016,Extract Method,123
2016,Pull Up Method,16
2016,Change Return Type,134
2016,Merge Class,1
2016,Remove Thrown Exception Type,5
2016,Extract Interface,1
2016,Remove Class Annotation,10
2016,Change Attribute Type,33
2016,Rename Parameter,45
