time,refact,number
2006,Add Method Annotation,10
2006,Move And Rename Method,7
2006,Move Source Folder,50
2006,Pull Up Attribute,14
2006,Move Attribute,13
2006,Move Class,2714
2006,Move And Rename Class,9
2006,Extract Variable,18
2006,Inline Variable,2
2006,Rename Method,132
2006,Change Method Access Modifier,29
2006,Replace Variable With Attribute,14
2006,Extract And Move Method,6
2006,Rename Package,8
2006,Add Parameter Modifier,2
2006,Push Down Attribute,1
2006,Remove Method Annotation,2
2006,Merge Parameter,1
2006,Encapsulate Attribute,17
2006,Remove Method Modifier,9
2006,Move And Rename Attribute,3
2006,Change Variable Type,180
2006,Add Thrown Exception Type,5
2006,Parameterize Attribute,1
2006,Add Variable Modifier,3
2006,Add Parameter,36
2006,Rename Variable,21
2006,Inline Method,2
2006,Add Attribute Modifier,9
2006,Rename Attribute,57
2006,Extract Superclass,9
2006,Change Class Access Modifier,3
2006,Change Type Declaration Kind,1
2006,Modify Method Annotation,2
2006,Move Package,4
2006,Change Parameter Type,273
2006,Remove Variable Modifier,4
2006,Rename Class,59
2006,Extract Attribute,2
2006,Remove Parameter,24
2006,Change Thrown Exception Type,2
2006,Merge Variable,1
2006,Add Class Annotation,5
2006,Change Attribute Access Modifier,65
2006,Parameterize Variable,4
2006,Remove Attribute Modifier,8
2006,Move And Inline Method,2
2006,Move Method,23
2006,Add Method Modifier,6
2006,Extract Class,1
2006,Extract Method,29
2006,Replace Attribute,1
2006,Pull Up Method,20
2006,Change Return Type,88
2006,Remove Thrown Exception Type,2
2006,Remove Class Annotation,3
2006,Change Attribute Type,79
2006,Rename Parameter,102
2007,Add Method Annotation,309
2007,Localize Parameter,6
2007,Move And Rename Method,6
2007,Extract Subclass,1
2007,Move Source Folder,5
2007,Move Attribute,7
2007,Replace Attribute With Variable,1
2007,Move Class,48
2007,Extract Variable,9
2007,Inline Variable,4
2007,Rename Method,30
2007,Change Method Access Modifier,14
2007,Push Down Attribute,2
2007,Add Parameter Modifier,2
2007,Merge Parameter,2
2007,Remove Method Annotation,4
2007,Encapsulate Attribute,20
2007,Remove Method Modifier,12
2007,Change Variable Type,42
2007,Add Thrown Exception Type,6
2007,Push Down Method,9
2007,Add Variable Modifier,5
2007,Add Parameter,16
2007,Rename Variable,17
2007,Inline Method,1
2007,Add Attribute Modifier,2
2007,Rename Attribute,63
2007,Extract Superclass,5
2007,Change Class Access Modifier,1
2007,Change Type Declaration Kind,1
2007,Modify Method Annotation,50
2007,Change Parameter Type,9
2007,Rename Class,10
2007,Change Thrown Exception Type,1
2007,Remove Parameter,3
2007,Add Class Annotation,56
2007,Change Attribute Access Modifier,61
2007,Remove Attribute Modifier,10
2007,Modify Class Annotation,29
2007,Add Class Modifier,6
2007,Move Method,4
2007,Extract Class,1
2007,Extract Method,10
2007,Pull Up Method,4
2007,Change Return Type,8
2007,Remove Thrown Exception Type,5
2007,Change Attribute Type,119
2007,Remove Class Annotation,7
2007,Rename Parameter,24
2008,Add Method Annotation,3
2008,Modify Method Annotation,6
2008,Localize Parameter,1
2008,Move And Rename Method,3
2008,Extract Subclass,1
2008,Change Parameter Type,32
2008,Move Source Folder,3
2008,Remove Variable Modifier,1
2008,Move Attribute,5
2008,Rename Class,1
2008,Extract Attribute,4
2008,Move Class,11
2008,Replace Attribute With Variable,1
2008,Change Thrown Exception Type,1
2008,Extract Variable,5
2008,Inline Variable,1
2008,Add Class Annotation,3
2008,Rename Method,6
2008,Change Attribute Access Modifier,21
2008,Change Method Access Modifier,2
2008,Replace Variable With Attribute,3
2008,Remove Attribute Modifier,2
2008,Modify Class Annotation,4
2008,Extract And Move Method,8
2008,Add Class Modifier,1
2008,Move Method,15
2008,Rename Package,1
2008,Add Method Modifier,2
