time,refact,number
2010,Reorder Parameter,1
2010,Move Source Folder,8
2010,Change Thrown Exception Type,6
2010,Add Thrown Exception Type,11
2011,Add Method Annotation,1
2011,Move Method,6
2011,Rename Class,1
2011,Extract Class,2
2011,Move Attribute,2
2011,Remove Parameter,1
2011,Remove Method Annotation,4
2011,Change Variable Type,4
2011,Rename Method,2
2011,Add Parameter,8
2011,Change Attribute Access Modifier,2
2011,Rename Variable,3
2011,Add Attribute Modifier,11
2011,Change Return Type,2
2011,Remove Thrown Exception Type,1
2011,Rename Attribute,3
2011,Change Attribute Type,2
2011,Remove Variable Annotation,1
2011,Rename Parameter,2
2012,Add Method Annotation,12
2012,Merge Attribute,2
2012,Modify Method Annotation,6
2012,Change Parameter Type,46
2012,Merge Variable,2
2012,Remove Parameter,4
2012,Extract Variable,4
2012,Inline Variable,6
2012,Rename Method,4
2012,Extract And Move Method,14
2012,Remove Method Annotation,40
2012,Merge Parameter,2
2012,Remove Method Modifier,4
2012,Change Variable Type,102
2012,Add Thrown Exception Type,168
2012,Extract Method,6
2012,Add Parameter,4
2012,Rename Variable,4
2012,Inline Method,4
2012,Change Return Type,32
2012,Add Attribute Modifier,2
2012,Remove Thrown Exception Type,242
2012,Add Attribute Annotation,2
2012,Rename Attribute,2
2012,Change Attribute Type,50
2012,Rename Parameter,6
2013,Add Method Annotation,84
2013,Change Parameter Type,3
2013,Remove Variable Modifier,1
2013,Remove Method Annotation,8
2013,Encapsulate Attribute,2
2013,Extract Variable,16
2013,Change Variable Type,16
2013,Extract Method,2
2013,Inline Variable,4
2013,Add Parameter,1
2013,Rename Variable,6
2013,Rename Attribute,2
2013,Extract And Move Method,8
2013,Rename Parameter,1
2014,Add Method Annotation,54
2014,Modify Method Annotation,36
2014,Extract Subclass,18
2014,Change Parameter Type,107
2014,Pull Up Attribute,8
2014,Remove Variable Modifier,10
2014,Rename Class,9
2014,Move Class,10
2014,Remove Parameter,90
2014,Extract Variable,34
2014,Inline Variable,3
2014,Rename Method,11
2014,Change Method Access Modifier,6
2014,Parameterize Variable,9
2014,Add Variable Annotation,33
2014,Extract And Move Method,33
2014,Move And Inline Method,3
2014,Add Parameter Modifier,36
2014,Extract Class,9
2014,Remove Method Annotation,68
2014,Encapsulate Attribute,10
2014,Move And Rename Attribute,84
2014,Change Variable Type,143
