combination,number
[Extract Variable],29
[Add Parameter],28
[Extract Method],24
[Change Method Access Modifier],22
[Change Variable Type],18
[Change Return Type],16
[Change Attribute Type],16
[Modify Method Annotation],13
[Rename Method],13
[Rename Variable],13
[Add Method Annotation],10
[Encapsulate Attribute],8
[Add Variable Modifier],8
[Move Class],7
[Inline Variable],7
[Remove Thrown Exception Type],7
[Rename Parameter],6
[Add Class Annotation],5
[Extract And Move Method],5
[Remove Parameter],4
[Add Method Modifier],4
[Add Parameter Modifier],4
[Add Attribute Modifier],4
[Replace Variable With Attribute],3
[Change Parameter Type],2
[Rename Class],2
[Extract Attribute],2
[Change Attribute Access Modifier],2
[Remove Attribute Modifier],2
[Replace Anonymous With Lambda],2
[Move Method],2
[Remove Method Modifier],2
[Inline Method],2
[Change Class Access Modifier],2
[Remove Parameter Modifier],1
[Move Source Folder],1
[Move Attribute],1
[Remove Variable Modifier],1
[Replace Attribute With Variable],1
[Parameterize Variable],1
[Move And Inline Method],1
[Pull Up Method],1
[Add Attribute Annotation],1
[Rename Attribute],1
combination,number
"[Add Parameter, Extract Method]",6
"[Add Parameter, Extract Variable]",5
"[Rename Variable, Extract Method]",5
"[Add Method Annotation, Change Method Access Modifier]",5
"[Change Return Type, Rename Class]",3
"[Add Parameter, Rename Parameter]",3
"[Remove Thrown Exception Type, Change Variable Type]",3
"[Extract Method, Inline Variable]",3
"[Add Parameter, Remove Parameter]",3
"[Change Method Access Modifier, Remove Method Annotation]",3
"[Extract Variable, Extract Method]",3
"[Change Return Type, Extract Interface]",3
"[Extract Method, Rename Parameter]",3
"[Change Parameter Type, Change Attribute Type]",3
"[Rename Method, Rename Parameter]",2
"[Change Attribute Type, Add Thrown Exception Type]",2
"[Extract Variable, Change Variable Type]",2
"[Inline Method, Extract Method]",2
"[Move And Inline Method, Remove Parameter]",2
"[Change Return Type, Change Variable Type]",2
"[Rename Method, Rename Attribute]",2
"[Rename Attribute, Change Attribute Type]",2
"[Add Attribute Modifier, Remove Attribute Modifier]",2
"[Rename Method, Change Return Type]",2
"[Add Parameter, Change Variable Type]",2
"[Remove Parameter, Change Variable Type]",2
"[Change Return Type, Extract Method]",1
"[Remove Method Modifier, Extract Method]",1
"[Pull Up Method, Extract Superclass]",1
"[Change Attribute Access Modifier, Add Attribute Annotation]",1
"[Rename Attribute, Extract Method]",1
"[Change Return Type, Remove Thrown Exception Type]",1
"[Change Attribute Access Modifier, Change Class Access Modifier]",1
"[Move Source Folder, Move Class]",1
"[Change Attribute Type, Extract Method]",1
"[Change Method Access Modifier, Move Method]",1
"[Move And Rename Method, Change Method Access Modifier]",1
"[Extract Attribute, Extract Method]",1
"[Add Method Annotation, Add Variable Modifier]",1
"[Change Return Type, Remove Parameter]",1
"[Change Method Access Modifier, Add Method Modifier]",1
"[Rename Method, Add Parameter]",1
"[Add Class Annotation, Remove Class Annotation]",1
"[Rename Method, Rename Variable]",1
"[Change Method Access Modifier, Move Class]",1
"[Localize Parameter, Add Parameter Modifier]",1
"[Change Variable Type, Extract Interface]",1
"[Add Method Annotation, Change Attribute Type]",1
"[Change Attribute Access Modifier, Remove Parameter]",1
"[Change Method Access Modifier, Change Variable Type]",1
"[Add Class Annotation, Remove Parameter]",1
"[Add Method Annotation, Remove Method Annotation]",1
"[Remove Parameter, Change Attribute Type]",1
"[Add Class Annotation, Add Method Annotation]",1
"[Add Method Annotation, Extract And Move Method]",1
"[Remove Parameter, Extract Variable]",1
"[Replace Attribute With Variable, Extract Method]",1
"[Move Class, Extract Variable]",1
"[Change Parameter Type, Remove Variable Modifier]",1
"[Change Class Access Modifier, Change Attribute Type]",1
"[Add Variable Modifier, Extract Method]",1
"[Modify Method Annotation, Extract Variable]",1
"[Pull Up Method, Extract Interface]",1
"[Change Method Access Modifier, Remove Parameter]",1
"[Change Method Access Modifier, Remove Variable Modifier]",1
"[Extract Method, Extract And Move Method]",1
"[Rename Variable, Modify Class Annotation]",1
"[Modify Method Annotation, Add Parameter]",1
"[Add Method Annotation, Remove Class Annotation]",1
"[Change Method Access Modifier, Change Return Type]",1
"[Rename Variable, Change Variable Type]",1
"[Move Method, Move Attribute]",1
"[Parameterize Variable, Extract Method]",1
"[Change Parameter Type, Change Return Type]",1
"[Add Attribute Modifier, Remove Method Modifier]",1
"[Add Variable Modifier, Add Attribute Modifier]",1
"[Change Variable Type, Extract And Move Method]",1
"[Add Parameter, Encapsulate Attribute]",1
"[Move Method, Extract Method]",1
"[Change Parameter Type, Rename Parameter]",1
"[Change Method Access Modifier, Extract Variable]",1
"[Add Variable Modifier, Change Variable Type]",1
"[Add Parameter, Rename Attribute]",1
"[Rename Method, Rename Class]",1
"[Merge Attribute, Change Method Access Modifier]",1
combination,number
"[Change Parameter Type, Change Variable Type, Change Attribute Type]",3
"[Rename Variable, Change Variable Type, Extract Variable]",3
"[Change Method Access Modifier, Change Class Access Modifier, Extract And Move Method]",2
"[Add Parameter, Change Return Type, Extract Method]",2
"[Add Parameter, Add Method Modifier, Extract Method]",2
"[Change Attribute Access Modifier, Add Attribute Annotation, Extract Variable]",1
"[Add Attribute Modifier, Move Attribute, Rename Parameter]",1
"[Remove Method Modifier, Extract Variable, Extract Method]",1
"[Add Parameter Modifier, Extract Method, Rename Parameter]",1
"[Change Return Type, Remove Parameter, Extract Variable]",1
"[Add Parameter, Rename Class, Change Class Access Modifier]",1
"[Add Attribute Modifier, Rename Class, Remove Attribute Modifier]",1
"[Change Parameter Type, Add Parameter, Extract Interface]",1
"[Add Method Annotation, Change Variable Type, Remove Class Annotation]",1
"[Add Method Annotation, Add Parameter, Extract Variable]",1
"[Extract Class, Rename Attribute, Change Attribute Type]",1
"[Add Method Annotation, Change Parameter Type, Extract Interface]",1
"[Move And Rename Class, Remove Thrown Exception Type, Change Class Access Modifier]",1
"[Rename Attribute, Extract Variable, Extract Method]",1
"[Inline Method, Extract Variable, Extract Method]",1
"[Add Attribute Modifier, Change Variable Type, Remove Attribute Modifier]",1
"[Add Class Annotation, Add Parameter, Remove Thrown Exception Type]",1
"[Rename Variable, Remove Variable Modifier, Change Variable Type]",1
"[Add Class Annotation, Add Variable Modifier, Add Method Modifier]",1
"[Inline Method, Remove Method Annotation, Change Variable Type]",1
"[Add Parameter, Extract Method, Rename Parameter]",1
"[Add Method Annotation, Change Method Access Modifier, Replace Attribute With Variable]",1
"[Rename Variable, Rename Attribute, Change Variable Type]",1
"[Add Method Modifier, Change Variable Type, Change Attribute Type]",1
"[Add Method Annotation, Change Method Access Modifier, Rename Variable]",1
"[Add Variable Modifier, Move And Inline Method, Extract Method]",1
"[Add Method Annotation, Change Method Access Modifier, Remove Thrown Exception Type]",1
"[Add Attribute Modifier, Extract Variable, Extract Method]",1
"[Rename Method, Extract Variable, Extract Method]",1
"[Rename Method, Rename Attribute, Rename Parameter]",1
"[Add Parameter, Move Method, Change Attribute Type]",1
"[Remove Attribute Modifier, Change Attribute Type, Extract Method]",1
"[Rename Method, Rename Variable, Change Variable Type]",1
"[Change Parameter Type, Remove Method Annotation, Change Attribute Type]",1
"[Rename Variable, Change Variable Type, Extract Method]",1
"[Change Method Access Modifier, Move Class, Change Class Access Modifier]",1
"[Add Variable Modifier, Change Variable Type, Add Thrown Exception Type]",1
"[Localize Parameter, Add Parameter, Extract Attribute]",1
"[Change Attribute Access Modifier, Rename Class, Change Class Access Modifier]",1
"[Add Variable Modifier, Modify Attribute Annotation, Add Parameter]",1
"[Remove Thrown Exception Type, Remove Attribute Modifier, Change Attribute Type]",1
"[Add Parameter, Extract Method, Extract And Move Method]",1
"[Add Attribute Modifier, Remove Attribute Modifier, Change Attribute Type]",1
"[Add Parameter, Change Variable Type, Extract Method]",1
"[Rename Method, Move And Inline Method, Remove Method Annotation]",1
"[Rename Method, Add Parameter, Change Return Type]",1
"[Add Method Annotation, Modify Method Annotation, Encapsulate Attribute]",1
"[Change Return Type, Rename Class, Change Variable Type]",1
"[Add Method Annotation, Change Attribute Access Modifier, Change Method Access Modifier]",1
"[Add Parameter, Change Method Access Modifier, Change Class Access Modifier]",1
"[Add Class Annotation, Add Variable Modifier, Add Parameter Modifier]",1
"[Replace Variable With Attribute, Extract Method, Inline Variable]",1
"[Change Method Access Modifier, Extract Method, Change Attribute Type]",1
"[Pull Up Method, Extract Interface, Remove Class Annotation]",1
"[Remove Class Modifier, Move Class, Extract Method]",1
"[Move And Rename Class, Change Class Access Modifier, Change Attribute Type]",1
"[Replace Anonymous With Lambda, Change Attribute Access Modifier, Change Attribute Type]",1
"[Add Method Modifier, Change Return Type, Change Attribute Type]",1
"[Add Attribute Modifier, Remove Method Annotation, Remove Attribute Modifier]",1
"[Add Class Annotation, Change Variable Type, Extract Method]",1
"[Rename Method, Change Method Access Modifier, Extract And Move Method]",1
"[Change Parameter Type, Change Attribute Type, Rename Parameter]",1
"[Add Parameter, Remove Method Modifier, Extract Method]",1
"[Change Return Type, Add Method Modifier, Extract Method]",1
"[Move Package, Move Method, Move Class]",1
combination,number
