combination,number
[Extract Variable],67
[Change Variable Type],43
[Add Parameter],32
[Extract Method],30
[Move Source Folder],29
[Rename Variable],22
[Add Attribute Modifier],14
[Move Class],13
[Remove Parameter],13
[Change Method Access Modifier],13
[Inline Variable],12
[Change Attribute Type],11
[Encapsulate Attribute],10
[Change Parameter Type],9
[Change Attribute Access Modifier],9
[Rename Attribute],9
[Rename Method],8
[Extract Attribute],7
[Extract And Move Method],6
[Remove Attribute Modifier],5
[Add Class Modifier],5
[Remove Thrown Exception Type],5
[Change Class Access Modifier],5
[Rename Parameter],5
[Rename Class],4
[Add Thrown Exception Type],4
[Remove Variable Modifier],3
[Replace Variable With Attribute],3
[Add Method Modifier],3
[Add Variable Modifier],3
[Change Return Type],3
[Move Attribute],2
[Replace Attribute With Variable],2
[Add Method Annotation],1
[Merge Attribute],1
[Move And Rename Class],1
[Change Thrown Exception Type],1
[Add Parameter Modifier],1
[Inline Method],1
[Extract Superclass],1
[Extract Interface],1
combination,number
"[Rename Variable, Change Variable Type]",18
"[Extract Variable, Change Variable Type]",12
"[Add Parameter, Extract Variable]",7
"[Rename Variable, Extract Variable]",4
"[Add Parameter, Extract Method]",4
"[Change Variable Type, Change Attribute Type]",3
"[Add Attribute Modifier, Extract Variable]",3
"[Rename Attribute, Change Attribute Type]",3
"[Extract Variable, Inline Variable]",3
"[Rename Variable, Extract Method]",3
"[Extract Variable, Extract Method]",3
"[Add Parameter, Rename Variable]",2
"[Pull Up Method, Extract Superclass]",2
"[Change Attribute Access Modifier, Change Class Access Modifier]",2
"[Remove Parameter, Parameterize Variable]",2
"[Rename Variable, Change Attribute Type]",2
"[Add Parameter, Remove Parameter]",2
"[Encapsulate Attribute, Extract Method]",2
"[Change Parameter Type, Change Attribute Type]",2
"[Remove Method Modifier, Remove Attribute Modifier]",2
"[Add Attribute Modifier, Move Attribute]",2
"[Change Method Access Modifier, Add Method Modifier]",2
"[Add Parameter, Rename Parameter]",2
"[Rename Attribute, Encapsulate Attribute]",2
"[Add Variable Modifier, Add Parameter Modifier]",2
"[Change Parameter Type, Rename Parameter]",2
"[Change Variable Type, Inline Variable]",2
"[Change Attribute Access Modifier, Remove Method Modifier]",1
"[Replace Variable With Attribute, Change Variable Type]",1
"[Extract Interface, Extract Method]",1
"[Change Class Access Modifier, Add Class Modifier]",1
"[Change Method Access Modifier, Remove Method Modifier]",1
"[Rename Variable, Change Method Access Modifier]",1
"[Change Attribute Access Modifier, Add Parameter]",1
"[Change Method Access Modifier, Encapsulate Attribute]",1
"[Change Method Access Modifier, Change Variable Type]",1
"[Change Attribute Access Modifier, Extract Method]",1
"[Change Return Type, Change Variable Type]",1
"[Rename Class, Extract Method]",1
"[Remove Parameter, Change Attribute Type]",1
"[Change Parameter Type, Change Class Access Modifier]",1
"[Change Method Access Modifier, Add Class Modifier]",1
"[Extract Method, Inline Variable]",1
"[Rename Attribute, Rename Parameter]",1
"[Remove Method Modifier, Extract Variable]",1
"[Rename Method, Extract Method]",1
"[Move Class, Change Class Access Modifier]",1
"[Change Attribute Access Modifier, Change Variable Type]",1
"[Extract Variable, Change Class Access Modifier]",1
"[Change Parameter Type, Add Parameter]",1
"[Pull Up Attribute, Remove Attribute Modifier]",1
"[Extract Attribute, Extract Variable]",1
"[Add Parameter, Remove Method Modifier]",1
"[Change Return Type, Move Class]",1
"[Encapsulate Attribute, Remove Attribute Modifier]",1
"[Change Attribute Access Modifier, Extract Variable]",1
"[Add Parameter, Replace Variable With Attribute]",1
"[Change Thrown Exception Type, Change Variable Type]",1
"[Move Method, Extract Class]",1
"[Extract Variable, Change Attribute Type]",1
"[Add Attribute Modifier, Change Variable Type]",1
"[Parameterize Variable, Extract Method]",1
"[Change Parameter Type, Change Return Type]",1
"[Add Parameter, Inline Method]",1
"[Rename Attribute, Change Variable Type]",1
"[Add Method Annotation, Change Variable Type]",1
"[Change Return Type, Extract Variable]",1
"[Rename Method, Extract Variable]",1
"[Change Method Access Modifier, Extract Variable]",1
"[Inline Method, Change Variable Type]",1
"[Move Attribute, Extract And Move Method]",1
"[Add Parameter, Change Variable Type]",1
"[Add Attribute Modifier, Rename Attribute]",1
"[Add Method Modifier, Extract Variable]",1
"[Remove Attribute Modifier, Change Class Access Modifier]",1
"[Remove Thrown Exception Type, Change Thrown Exception Type]",1
"[Add Parameter, Inline Variable]",1
"[Rename Method, Move And Rename Class]",1
"[Change Attribute Type, Extract Method]",1
"[Replace Variable With Attribute, Inline Variable]",1
"[Rename Method, Change Attribute Type]",1
"[Pull Up Method, Pull Up Attribute]",1
"[Rename Method, Move Source Folder]",1
"[Replace Attribute With Variable, Extract Superclass]",1
"[Rename Method, Remove Method Modifier]",1
"[Rename Variable, Inline Variable]",1
"[Rename Method, Add Parameter]",1
"[Remove Attribute Modifier, Change Attribute Type]",1
"[Rename Method, Rename Variable]",1
"[Extract Attribute, Change Attribute Type]",1
"[Rename Method, Add Attribute Modifier]",1
"[Change Parameter Type, Change Variable Type]",1
"[Rename Method, Rename Attribute]",1
"[Move And Inline Method, Inline Method]",1
"[Remove Parameter, Rename Parameter]",1
"[Rename Method, Encapsulate Attribute]",1
"[Pull Up Method, Add Parameter]",1
"[Change Parameter Type, Rename Variable]",1
"[Inline Variable, Extract And Move Method]",1
"[Push Down Method, Move Method]",1
"[Change Attribute Access Modifier, Inline Variable]",1
"[Remove Parameter Modifier, Extract Method]",1
"[Remove Parameter, Inline Variable]",1
"[Change Method Access Modifier, Remove Parameter]",1
"[Rename Attribute, Extract Variable]",1
"[Pull Up Attribute, Extract Interface]",1
"[Encapsulate Attribute, Change Variable Type]",1
"[Change Attribute Access Modifier, Encapsulate Attribute]",1
"[Change Variable Type, Extract Method]",1
"[Rename Package, Move Class]",1
"[Remove Parameter, Encapsulate Attribute]",1
"[Extract Variable, Rename Parameter]",1
"[Add Parameter, Encapsulate Attribute]",1
"[Move Package, Move Class]",1
"[Rename Variable, Encapsulate Attribute]",1
"[Rename Method, Rename Class]",1
combination,number
"[Rename Variable, Change Variable Type, Extract And Move Method]",3
"[Pull Up Method, Pull Up Attribute, Extract Superclass]",2
"[Rename Variable, Change Variable Type, Inline Variable]",2
"[Remove Class Modifier, Remove Attribute Modifier, Change Class Access Modifier]",2
"[Add Parameter, Inline Variable, Extract Method]",2
"[Add Attribute Modifier, Change Thrown Exception Type, Add Thrown Exception Type]",1
"[Rename Class, Rename Attribute, Extract Variable]",1
"[Move And Inline Method, Change Method Access Modifier, Change Class Access Modifier]",1
"[Rename Variable, Change Variable Type, Change Attribute Type]",1
"[Reorder Parameter, Change Method Access Modifier, Add Method Modifier]",1
"[Remove Class Modifier, Rename Variable, Remove Attribute Modifier]",1
"[Rename Variable, Change Type Declaration Kind, Extract And Move Method]",1
"[Parameterize Variable, Extract Method, Extract And Move Method]",1
"[Add Parameter, Add Parameter Modifier, Add Thrown Exception Type]",1
"[Change Method Access Modifier, Replace Attribute With Variable, Change Attribute Type]",1
"[Rename Variable, Replace Variable With Attribute, Change Variable Type]",1
"[Rename Method, Change Return Type, Change Variable Type]",1
"[Rename Variable, Remove Thrown Exception Type, Remove Attribute Modifier]",1
"[Rename Method, Change Return Type, Encapsulate Attribute]",1
"[Pull Up Method, Change Method Access Modifier, Rename Parameter]",1
"[Change Parameter Type, Change Variable Type, Extract And Move Method]",1
"[Change Parameter Type, Remove Parameter, Rename Parameter]",1
"[Change Return Type, Change Variable Type, Extract And Move Method]",1
"[Parameterize Attribute, Encapsulate Attribute, Extract Method]",1
"[Remove Class Modifier, Encapsulate Attribute, Change Variable Type]",1
"[Remove Parameter, Parameterize Variable, Extract Variable]",1
"[Add Parameter, Extract Variable, Extract Method]",1
"[Move And Inline Method, Move Method, Change Variable Type]",1
"[Add Parameter, Extract Variable, Rename Parameter]",1
"[Parameterize Attribute, Change Parameter Type, Extract Method]",1
"[Extract Attribute, Extract Variable, Change Attribute Type]",1
"[Change Return Type, Extract Variable, Change Variable Type]",1
"[Change Attribute Access Modifier, Extract Method, Inline Variable]",1
"[Change Method Access Modifier, Encapsulate Attribute, Rename Parameter]",1
"[Change Parameter Type, Add Parameter, Change Attribute Type]",1
"[Change Method Access Modifier, Extract Superclass, Extract Variable]",1
"[Change Parameter Type, Extract Variable, Change Variable Type]",1
"[Rename Class, Encapsulate Attribute, Change Variable Type]",1
"[Change Attribute Access Modifier, Add Attribute Modifier, Add Class Modifier]",1
"[Rename Package, Move Source Folder, Move Class]",1
"[Pull Up Method, Add Parameter, Extract Method]",1
"[Change Attribute Access Modifier, Change Method Access Modifier, Encapsulate Attribute]",1
"[Change Attribute Access Modifier, Change Method Access Modifier, Remove Method Modifier]",1
"[Replace Attribute With Variable, Encapsulate Attribute, Change Class Access Modifier]",1
"[Replace Attribute With Variable, Change Attribute Type, Extract Method]",1
"[Rename Method, Extract Attribute, Extract Method]",1
"[Rename Variable, Extract Variable, Rename Parameter]",1
"[Change Parameter Type, Change Return Type, Change Variable Type]",1
"[Add Parameter, Change Return Type, Extract Variable]",1
"[Rename Variable, Change Method Access Modifier, Extract And Move Method]",1
"[Rename Variable, Remove Thrown Exception Type, Extract Variable]",1
"[Change Attribute Access Modifier, Change Attribute Type, Extract Method]",1
"[Encapsulate Attribute, Extract Variable, Add Thrown Exception Type]",1
"[Change Attribute Access Modifier, Rename Variable, Replace Attribute With Variable]",1
"[Rename Variable, Extract Method, Inline Variable]",1
"[Change Return Type, Change Variable Type, Change Attribute Type]",1
"[Rename Method, Rename Attribute, Rename Parameter]",1
"[Add Variable Modifier, Add Method Modifier, Add Parameter Modifier]",1
"[Change Parameter Type, Rename Variable, Rename Parameter]",1
"[Rename Variable, Encapsulate Attribute, Change Variable Type]",1
"[Extract Variable, Extract Method, Inline Variable]",1
"[Encapsulate Attribute, Rename Attribute, Change Attribute Type]",1
"[Replace Attribute With Variable, Rename Attribute, Change Attribute Type]",1
"[Rename Variable, Change Variable Type, Extract Method]",1
"[Add Parameter, Change Return Type, Replace Attribute With Variable]",1
"[Change Method Access Modifier, Change Variable Type, Inline Variable]",1
"[Rename Variable, Extract Method, Extract And Move Method]",1
"[Add Parameter, Rename Variable, Change Return Type]",1
"[Reorder Parameter, Add Parameter, Change Class Access Modifier]",1
"[Add Parameter, Change Variable Type, Extract Method]",1
